id,name,caption
ROCO_22682,PMC3132695_kcj-41-327-g002.jpg," Post PCI: middle left anterior descending artery was successfully addressed by PCI performed with stent implantation. PCI: percutaneous coronary intervention.
"
ROCO_22684,PMC4641559_10.1177_2054270415609837-fig2.jpg," MRI Adrenals showing bilateral adrenal glands.
"
ROCO_22692,PMC4606699_JPBS-7-740-g005.jpg," Post attachment Iopa radiograph showing abutment screw engaging the internal hex chamber
"
ROCO_22699,PMC4972716_hp-27-125-g020.jpg," Femoral head-neck offset ratio. This ratio can be assessed using three lines: (1) a horizontal line between the center of the long axis of the femoral neck and the center of the femoral head; (2) a line parallel to line 1 through the anteriormost aspect of the femoral neck; and (3) a line parallel to line 1 through the anteriormost aspect of the femoral head. The head-neck offset ratio is calculated by dividing the distance between lines 2 and 3 by the diameter of the femoral head. The figure depicts a normal case where the head-neck offset ratio is 0.26.
"
ROCO_22732,PMC3809192_PJMS-029-216-g003.jpg," Right coronary artery
"
ROCO_22742,PMC3229879_247_2009_1459_Fig15_HTML.jpg," Axial SSFSE T2-W image in a 20 gestational week fetus demonstrates bilateral germinolytic cysts (arrows) consistent with prior germinal matrix injury. A portion of the demised twin is seen in the lower part of the image. Findings were confirmed on coronal image (not shown). (Reprinted with permission [81])
"
ROCO_22749,PMC4220003_FNR-58-24998-g003.jpg," Control group anterior–posterior radiograph.
"
ROCO_22786,PMC4855217_10.1177_2324709616647409-fig1.jpg," Abdominal computed tomography scan. Here splenomegaly, multiple hepatic and splenic lesions, and lymphadenopathy are seen.
"
ROCO_22792,PMC3066773_LJM-5-4902-g002.jpg," Second scan: 24 hours. After first scan. Arterial phase axial CT scan with 100cc I.V. contrast.
"
ROCO_22800,PMC3625886_JCIS-3-2-g004.jpg," Ultrasound scan shows how to measure femur length, with the ‘hook’ from the greater trochanter to the distal metaphysis included.
"
ROCO_22812,PMC3600231_CRIM.HEMATOLOGY2013-379898.001.jpg," CT scan of the abdomen and pelvis with contrast showing heterogeneous fat/soft-tissue density within the greater omentum (see white arrow). There is also extensive ascites.
"
ROCO_22819,PMC3396212_cc10494-1.jpg," Chest radiograph on admission shows four quadrant infiltrates. AP, anteroposterior.
"
ROCO_22829,PMC3715036_cln-68-07-928-g002.jpg," Three years after the operation. Humeral head centered in the glenoid cavity and reduction of the glenoid retroversion (left shoulder).
"
ROCO_22833,PMC4414096_WIITM-10-24148-g001.jpg," Preoperative chest X-ray with enormous heart silhouette – 4.5-year-old boy with postinfection pericardial tamponade
"
ROCO_22837,PMC5614720_gr1.jpg," Patient 1 preoperative urethrocystography showing a short urethral gap (*) between the urethral stumps with possibility of primary anastomosis.
"
ROCO_22838,PMC4334644_gr4.jpg," AP view of both hips after 2 years follow-up.
"
ROCO_22840,PMC4263335_1806-3713-jbpneu-40-05-00535-gf03-pt.jpg," TC de tórax, corte axial, com janela para o mediastino e contraste intravenoso. Presença de massa (setas) com contorno regular e limites bem definidos na base do hemitórax direito, exercendo compressão sobre o fígado e apresentando o típico padrão espongiforme pela presença de gás no seu interior.
"
ROCO_22858,PMC3914273_ISRN.OPHTHALMOLOGY2012-597124.003.jpg," Ultrasound biomicroscopy image showing plateau iris with the classic double-hump sign. Contrary to angle closure on the basis of relative pupillary block, where indentation gonioscopy results in deepening of the peripheral anterior chamber, in plateau iris the iris contour follows the lens, dips posteriorly, then rises anteriorly before reaching the angle recess. The iris root remains angulated forward with a deepening of the anterior chamber confined to the region of the central iris. In this figure iridotrabecular contact (ITC) can be appreciated.
"
ROCO_22876,PMC5613928_cureus-0009-00000001517-i03.jpg," Abdominal CT of Patient 1 after completion of evofosfamide regimen, with stability in target lesion at 1.8 x 2.0 cm, with CA-125 107 U/ml
"
ROCO_22889,PMC4554183_medi-94-e529-g004.jpg," Invasive placenta in coronal section MRI. MRI = magnetic resonance imaging.
"
ROCO_22890,PMC4062235_EU-2-38-g001.jpg," Endoscopic ultrasound-directed fine needle aspiration of the pancreatic tuberculous mass.
"
ROCO_22921,PMC5337295_PAMJ-25-246-g005.jpg," TDM cérébrale (coupe axiale): AVC ischémique carotidien bilatéral aigu suite à une thrombose inflammatoire
"
ROCO_22929,PMC4937764_Tanaffos-15-57-g001.jpg," Frontal radiograph of the chest demonstrating a right sided pleural effusion and middle mediastinal widening
"
ROCO_22931,PMC5392555_JoU-2017-0008-g005.jpg," Multiple enlarged lymph nodes (arrows) along the sternocleidomastoid muscle (M): oval, round and longitudinal, hypoechoic, with no clearly visible hilum. The ultrasound image is ambiguous – it could indicate lymphoma, however, metastases cannot be excluded. Final diagnosis: sarcoidosis.
"
ROCO_22946,PMC2700481_ATM-04-75-g004.jpg," On return of patient from the operating theatre or following resuscitation, all tubes and lines should be checked and accounted for. In this patient, the position of the tracheostomy tube is satisfactory (black arrow), but the nasogastric tube is curled on itself and lies in the gastric fundus (white arrow); and the chest drain is also incorrectly placed for draining the pleural effusion (thin black arrow)
"
ROCO_22954,PMC3196998_RRP2011-201839.002.jpg," Magnetic resonance imaging (MRI) showing changes in the subcutaneous tissue extending to the ribs.
"
ROCO_22957,PMC3988602_JCIS-4-8-g002.jpg," 39-year-old woman with pulmonary nodules discovered incidentally diagnosed as pulmonary hyalinizing granuloma associated with idiopathic thrombocytopenic purpura. Lung windows from computed tomography of the abdomen and pelvis demonstrate nodules in the left (red arrow) and right (yellow arrow) lower lobes.
"
ROCO_22992,PMC4977740_ce-2015-131f2.jpg," Contrast-enhanced upper gastrointestinal radiography revealed severe stenosis from the duodenal bulb to the superior duodenal angulus.
"
ROCO_22995,PMC5726332_mejdd-9-201-g002.jpg," Huang type A1
"
ROCO_23025,PMC4000642_CRIM2014-587926.004.jpg," CT scan of the abdomen and pelvis showing left renal calculi with foci or air in the renal parenchyma.
"
ROCO_23037,PMC5704417_IJN-27-475-g001.jpg," Computed tomography abdomen confirmed 6 cm × 8 cm perisplenic hematoma
"
ROCO_23047,PMC5523050_IJMS-42-407-g003.jpg," Chest radiograph of the patient showing no abnormality.
"
ROCO_23049,PMC4372635_PWKI-11-24636-g009.jpg," Final result
"
ROCO_23051,PMC5256442_41235_2016_19_Fig1_HTML.jpg," A standard mammogram. Are the intersections in the two circles actual structures or the accidental superposition of filaments at different depths in the 3D volume of the breast?
"
ROCO_23054,PMC3395477_boe-3-7-1506-g004.jpg," Single frame OCT image of the anterior segment of a 35 year-old human eye. The main ocular structures are indicated: cornea (C), anterior chamber (AC), crystalline lens (L), iris (I) and angle (A). The image consists of 1000 A-lines of 2048 pixels each. The size of the frame in the axial direction is 7.6 mm when the mean group refractive index of the anterior segment is taken to be 1.37 at 840 nm. The lateral scanning length was set to 16mm. Zero-delay location (ZD) is indicated.
"
ROCO_23069,PMC3972845_CRIRH2014-747698.002.jpg," Thorax CT showed multiple mediastinal and hilar lymphadenopathies.
"
ROCO_23073,PMC5089158_JCHIMP-6-33094-g001.jpg," Transthoracic echocardiogram in the parasternal long axis view. A significantly dilated left ventricle is seen with three intracavitary masses. Video demonstrated severe global hypokinesis.
"
ROCO_23080,PMC3080788_cro0004-0216-f02.jpg," CT imaging of the massive vascularized growth throughout the iliac area, involving cutaneous and muscular tissues of the left testicle.
"
ROCO_23081,PMC5480630_10.1177_2055116917714871-fig3.jpg," Right lateral radiograph of the thorax depicting mild pneumothorax. The diaphragm appears intact
"
ROCO_23090,PMC2908862_kjo-20-250-g008.jpg," The dark center of the lesion is surrounded by progressively increasing hyperfluorescence in the late phase (white arrow, left eye).
"
ROCO_23093,PMC4457964_iranjradiol-12-02-20619-g003.jpg," Placement of thermo luminescent chips on the thyroid region
"
ROCO_23106,PMC3649112_jscr-2010-4-6fig1.jpg," MRI scan showing an enormous multicystic tumour arising from the prostate gland infiltrating the posterior wall of the bladder and also involving the rectum
"
ROCO_23117,PMC4323973_AJNS-9-237a-g002.jpg," Computed tomography showing hypodense extra-calvarial mass with no enhancement
"
ROCO_23150,PMC5608125_mrms-15-288-g6.jpg," The imaging of a healthy volunteer obtained by using the optimized three-dimensional (3D) Look-Locker sequence and the following parameters: repetition time (TR) 22 msec; echo time (TE) 11 msec; field of view (FOV) 230 × 196 mm; acquisition matrix 192 × 127; acquisition pixel size 1.2 × 1.54 mm; recon matrix 256 × 218; recon pixel size 0.9 × 0.9 mm; 15 slices with a thickness of 5 mm; echo-planar imaging (EPI) factor 11; turbo-field echo (TFE) factor 3; band width 54.7 Hz; flip angle 10°; inversion recovery (IR) pulse interval 7000 msec; recovery period (tr) 4993 msec; sampling points at 1908 msec. Chemical shift artifact was caused significantly.
"
ROCO_23178,PMC4613581_JoU-2013-0018-g010.jpg," Acute pancreatitis, enlarged head and body (crosses). Obstruction of the duodenal loop (arrows), hypoechoic areas
"
ROCO_23182,PMC2615356_ymj-49-757-g001.jpg," Transverse sonography of PASH shows an approximate 5 cm sized well-circumscribed homogeneous hypoechoic oval mass in a 30-year-old woman who presented with a palpable mass in the right breast. PASH, pseudoangiomatous stromal hyperplasia.
"
ROCO_23186,PMC4943790_1679-4508-eins-13-3-0423-gf01.jpg," Computed tomography imaging of augmented left axillary lymph node with calcifications
"
ROCO_23188,PMC4960935_NAJMS-8-252-g004.jpg," The superior mesenteric vein flipped into the thorax with the herniated small bowel and colon
"
ROCO_23200,PMC5730433_gr2.jpg," Emergency angiogram through the right femoral artery. The arrow shows active extravasation of contrast from the ruptured third right lumbar artery aneurysm.
"
ROCO_23221,PMC5314673_WJNM-16-81-g001.jpg," 18F-fluorodeoxyglucose whole-body positron emission tomography-computed tomography scan maximum intensity projection (after potassium chloride infusion): Altered physiological distribution of 18F-fluorodeoxyglucose with markedly increased uptake in almost all major muscle groups, including those of the neck, thorax, abdomen, and pelvis
"
ROCO_23225,PMC3014788_SHORTS-10-09401.jpg," Slice from CT scan of the abdomen showing free intraperitoneal air, free fluid and dilated bowel loops, consistent with peritonitis
"
ROCO_23241,PMC5627814_medi-96-e7483-g004.jpg," Cortex hypoplasia in gray scale.
"
ROCO_23247,PMC5055950_CRIS2016-6290424.001.jpg," Computed tomography scan demonstrating a pedunculated lesion (arrow) projecting from the right tracheal wall into its lumen.
"
ROCO_23252,PMC4630451_ofv14001.jpg," Chest computed tomography scan with contrast, showing mediastinal lymphadenopathy. Highlighted is one 12 × 21 mm enlarged lymph node in the right mediastinum.
"
ROCO_23270,PMC4877727_gr6.jpg," Fluorescein angiography of the right eye showing changes in the architecture of retinal vessels straightening and tortuosity and peripheral leakage at 5:04 min of angiography.
"
ROCO_23285,PMC5073387_rb-49-04-0220-g03.jpg," 54-year-old female. Coronal T2-weighted MRI scan with fat saturation. The consensus MRI reading was meniscoid superior labrum (arrow). The operative report included no mention of a labral tear, meniscoid superior labrum therefore being presumed to be a normal variant.
"
ROCO_23286,PMC2755602_nihms-136738-f0002.jpg," Bright-field STEM tomography of 1 μm-thick C. reinhardtii. (a) 2D projection image of entire C. reinhardtii in the xy plane. (b) 25-nm thick slices across the xy (top panel) and xz (bottom panel) planes of BF STEM tomogram. (c) 10-nm thick slice across tomogram recorded from the region marked in a. (d) Expanded areas from tomogram in c showing fine ultrastructural details. Left panel: the two faces of a vesicle membrane are resolved indicating a resolution within 5 nm (arrows). Right panel: membranes of thylakoid stacks. Scale bars, 1 μm (a,b), 500 nm (c), 50 nm (d).
"
ROCO_23330,PMC4895776_gr1.jpg," Abdominal radiograph demonstrates a large soft tissue density within the left hemi-abdomen with several loops of dilated bowel displaced towards the right upper quadrant.
"
ROCO_23338,PMC3359680_DRP2012-614349.001.jpg," Lymph node uptake.
"
ROCO_23349,PMC4373024_dpjo-20-01-00118-gf11.jpg," Final panoramic radiograph.
"
ROCO_23362,PMC3673356_JSTCR-4-121-g002.jpg," Anteroposterior view of the pelvis showing the bullet in the right acetabulum
"
ROCO_23382,PMC2883201_ATM-05-67-g015.jpg," Axial CT scan shows a central pulmonary carcinoid associated with dense amorphous calcification (arrow)
"
ROCO_23395,PMC2925271_SRT2010-841797.001.jpg," Transesophageal echocardiogram revealing vegetation on the mitral valve leaflets.
"
ROCO_23396,PMC4330674_num-06-06-17890-g010.jpg," Voiding Cystouretrography, Patient No. 5 One Year Postoperation Can Void and Whole Urethra Is Visible
"
ROCO_23413,PMC4489684_poljradiol-80-334-g002.jpg," Contrast-enhanced CT demonstrating an aneurysm arising from the left hepatic artery.
"
ROCO_23426,PMC4021660_UA-6-159-g003.jpg," Post-operative cystogram
"
ROCO_23437,PMC2976516_HPB2010-906496.001.jpg," Endoscopic retrograde cholangiopancreatography (ERCP) showing focal stricture of the common hepatic duct at the level of entry in to the cystic duct.
"
ROCO_23460,PMC4738114_aps-43-107-g001.jpg," Computed tomography scan showing a solid mass in the left parotid gland.
"
ROCO_23465,PMC3508530_CRIM.UROLOGY2012-484790.001.jpg," Contrast-enhanced computed tomography showing a homogenously enhanced lenticular tumor from the lateral aspect of the middle pole of the left kidney.
"
ROCO_23475,PMC5021483_JDR2016-3207043.008.jpg," A lateral X-ray image of calcaneus: the pull of the Achilles tendon causes the fragment to be dislocated, with incongruence in the subtalar joint.
"
